... building the model
... training
p=0.700000
epoch 405, minibatch 3296/3296, validation error 13.565574 %
epoch 406, minibatch 3296/3296, validation error 13.934426 %
epoch 407, minibatch 3296/3296, validation error 14.385246 %
epoch 408, minibatch 3296/3296, validation error 13.620219 %
epoch 409, minibatch 3296/3296, validation error 13.374317 %
epoch 410, minibatch 3296/3296, validation error 13.524590 %
epoch 411, minibatch 3296/3296, validation error 13.811475 %
epoch 412, minibatch 3296/3296, validation error 13.360656 %
epoch 413, minibatch 3296/3296, validation error 14.180328 %
epoch 414, minibatch 3296/3296, validation error 14.726776 %
epoch 415, minibatch 3296/3296, validation error 13.579235 %
epoch 416, minibatch 3296/3296, validation error 13.633880 %
epoch 417, minibatch 3296/3296, validation error 13.907104 %
epoch 418, minibatch 3296/3296, validation error 13.538251 %
epoch 419, minibatch 3296/3296, validation error 13.538251 %
epoch 420, minibatch 3296/3296, validation error 13.538251 %
epoch 421, minibatch 3296/3296, validation error 13.606557 %
epoch 422, minibatch 3296/3296, validation error 14.139344 %
epoch 423, minibatch 3296/3296, validation error 13.907104 %
epoch 424, minibatch 3296/3296, validation error 13.715847 %
epoch 425, minibatch 3296/3296, validation error 14.084699 %
epoch 426, minibatch 3296/3296, validation error 13.497268 %
epoch 427, minibatch 3296/3296, validation error 13.811475 %
epoch 428, minibatch 3296/3296, validation error 13.551913 %
epoch 429, minibatch 3296/3296, validation error 14.002732 %
epoch 430, minibatch 3296/3296, validation error 13.743169 %
epoch 431, minibatch 3296/3296, validation error 13.989071 %
epoch 432, minibatch 3296/3296, validation error 13.715847 %
epoch 433, minibatch 3296/3296, validation error 13.592896 %
epoch 434, minibatch 3296/3296, validation error 13.948087 %
epoch 435, minibatch 3296/3296, validation error 13.251366 %
epoch 436, minibatch 3296/3296, validation error 14.385246 %
epoch 437, minibatch 3296/3296, validation error 13.907104 %
epoch 438, minibatch 3296/3296, validation error 14.412568 %
epoch 439, minibatch 3296/3296, validation error 13.579235 %
epoch 440, minibatch 3296/3296, validation error 13.743169 %
epoch 441, minibatch 3296/3296, validation error 13.715847 %
epoch 442, minibatch 3296/3296, validation error 13.797814 %
epoch 443, minibatch 3296/3296, validation error 13.565574 %
epoch 444, minibatch 3296/3296, validation error 14.439891 %
epoch 445, minibatch 3296/3296, validation error 13.879781 %
epoch 446, minibatch 3296/3296, validation error 13.797814 %
epoch 447, minibatch 3296/3296, validation error 13.907104 %
epoch 448, minibatch 3296/3296, validation error 13.907104 %
epoch 449, minibatch 3296/3296, validation error 14.535519 %
epoch 450, minibatch 3296/3296, validation error 13.237705 %
     epoch 450, minibatch 3296/3296, test error of best model 14.727133 %
epoch 451, minibatch 3296/3296, validation error 13.688525 %
epoch 452, minibatch 3296/3296, validation error 14.275956 %
epoch 453, minibatch 3296/3296, validation error 13.715847 %
epoch 454, minibatch 3296/3296, validation error 13.702186 %
epoch 455, minibatch 3296/3296, validation error 13.442623 %
epoch 456, minibatch 3296/3296, validation error 14.098361 %
epoch 457, minibatch 3296/3296, validation error 13.702186 %
epoch 458, minibatch 3296/3296, validation error 13.401639 %
epoch 459, minibatch 3296/3296, validation error 13.907104 %
epoch 460, minibatch 3296/3296, validation error 13.524590 %
epoch 461, minibatch 3296/3296, validation error 14.180328 %
epoch 462, minibatch 3296/3296, validation error 13.715847 %
epoch 463, minibatch 3296/3296, validation error 13.346995 %
epoch 464, minibatch 3296/3296, validation error 14.808743 %
epoch 465, minibatch 3296/3296, validation error 14.316940 %
epoch 466, minibatch 3296/3296, validation error 14.030055 %
epoch 467, minibatch 3296/3296, validation error 13.565574 %
epoch 468, minibatch 3296/3296, validation error 13.715847 %
epoch 469, minibatch 3296/3296, validation error 13.606557 %
epoch 470, minibatch 3296/3296, validation error 13.811475 %
epoch 471, minibatch 3296/3296, validation error 13.825137 %
epoch 472, minibatch 3296/3296, validation error 13.784153 %
epoch 473, minibatch 3296/3296, validation error 14.166667 %
epoch 474, minibatch 3296/3296, validation error 13.415301 %
epoch 475, minibatch 3296/3296, validation error 13.729508 %
epoch 476, minibatch 3296/3296, validation error 13.428962 %
epoch 477, minibatch 3296/3296, validation error 14.016393 %
epoch 478, minibatch 3296/3296, validation error 13.866120 %
epoch 479, minibatch 3296/3296, validation error 13.579235 %
epoch 480, minibatch 3296/3296, validation error 13.524590 %
epoch 481, minibatch 3296/3296, validation error 13.606557 %
epoch 482, minibatch 3296/3296, validation error 13.469945 %
epoch 483, minibatch 3296/3296, validation error 14.166667 %
epoch 484, minibatch 3296/3296, validation error 13.756831 %
epoch 485, minibatch 3296/3296, validation error 14.877049 %
epoch 486, minibatch 3296/3296, validation error 13.565574 %
epoch 487, minibatch 3296/3296, validation error 13.387978 %
epoch 488, minibatch 3296/3296, validation error 13.374317 %
epoch 489, minibatch 3296/3296, validation error 13.920765 %
epoch 490, minibatch 3296/3296, validation error 13.797814 %
epoch 491, minibatch 3296/3296, validation error 13.633880 %
epoch 492, minibatch 3296/3296, validation error 14.057377 %
epoch 493, minibatch 3296/3296, validation error 13.907104 %
epoch 494, minibatch 3296/3296, validation error 14.207650 %
epoch 495, minibatch 3296/3296, validation error 13.565574 %
epoch 496, minibatch 3296/3296, validation error 13.428962 %
epoch 497, minibatch 3296/3296, validation error 13.920765 %
epoch 498, minibatch 3296/3296, validation error 13.975410 %
epoch 499, minibatch 3296/3296, validation error 13.401639 %
epoch 500, minibatch 3296/3296, validation error 13.770492 %
Optimization complete. Best validation score of 13.237705 % obtained at iteration 1483200, with test performance 14.727133 %
The code for file MLP_with_dropout_&_momentum.py ran for 467.03m
